week_start,campus_id,channel_id,channel_name,impressions,leads,applications,kyc_started,approved_accounts,funded_accounts,activated_users,spend,support_tickets,kyc_rework_cases
2026-07-27,CMP004,paid_social,Paid social,562,26,4,3,1,0,0,1219.41,0,0
2026-07-27,CMP004,search_content,Search and explainer content,475,34,6,5,2,0,0,777.18,0,1
2026-07-27,CMP005,campus_ambassador,Campus ambassadors,605,50,14,11,4,1,0,1430.57,1,3
2026-07-27,CMP005,partner_webinar,Partner webinars,1025,123,31,26,11,4,2,5128.39,4,1
2026-07-27,CMP005,referral,Student referral loops,607,58,12,10,4,1,0,932.65,4,0
2026-07-27,CMP005,creator_content,Creator content,898,52,14,11,5,2,1,1805.7,0,0
2026-07-27,CMP005,paid_social,Paid social,916,45,12,9,3,1,0,1774.46,10,0
2026-07-27,CMP005,search_content,Search and explainer content,654,49,13,10,5,2,1,1633.09,0,4
2026-07-27,CMP006,campus_ambassador,Campus ambassadors,737,62,9,6,2,1,0,1642.0,3,2
2026-07-27,CMP006,partner_webinar,Partner webinars,269,32,6,5,2,0,0,1230.36,0,0
2026-07-27,CMP006,referral,Student referral loops,678,65,13,9,4,2,1,1499.15,3,3
2026-07-27,CMP006,creator_content,Creator content,307,17,2,1,0,0,0,431.51,0,1
2026-07-27,CMP006,paid_social,Paid social,650,32,5,4,2,1,0,1897.72,0,0
2026-07-27,CMP006,search_content,Search and explainer content,989,75,19,16,7,4,2,2219.92,5,2
2026-07-27,CMP007,campus_ambassador,Campus ambassadors,2029,190,41,29,15,7,3,3655.08,0,0
2026-07-27,CMP007,partner_webinar,Partner webinars,1189,160,27,22,11,4,2,3411.93,10,2
2026-07-27,CMP007,referral,Student referral loops,1389,149,21,18,8,3,2,1809.41,0,0
2026-07-27,CMP007,creator_content,Creator content,1458,94,22,18,8,3,1,2627.23,0,0
2026-07-27,CMP007,paid_social,Paid social,1446,79,13,11,4,2,0,2709.79,0,2
2026-07-27,CMP007,search_content,Search and explainer content,1327,113,17,14,5,1,0,2458.02,0,0
2026-07-27,CMP008,campus_ambassador,Campus ambassadors,1486,131,34,28,15,10,6,3062.05,0,1
2026-07-27,CMP008,partner_webinar,Partner webinars,1616,205,43,31,14,9,5,6473.55,0,0
2026-07-27,CMP008,referral,Student referral loops,2276,230,77,63,30,17,11,4472.41,4,0
2026-07-27,CMP008,creator_content,Creator content,981,60,17,13,7,4,1,1634.76,0,0
2026-07-27,CMP008,paid_social,Paid social,1148,59,11,9,4,2,0,2539.42,1,0
2026-07-27,CMP008,search_content,Search and explainer content,2144,171,53,38,18,11,6,4824.04,5,0
2026-07-27,CMP009,campus_ambassador,Campus ambassadors,847,71,12,9,5,2,1,1139.82,0,0
2026-07-27,CMP009,partner_webinar,Partner webinars,792,96,17,14,6,2,1,3310.28,6,2
2026-07-27,CMP009,referral,Student referral loops,452,43,8,5,2,0,0,628.39,3,0
2026-07-27,CMP009,creator_content,Creator content,469,27,4,3,1,0,0,575.73,0,1
2026-07-27,CMP009,paid_social,Paid social,1350,67,13,9,4,1,0,3124.25,0,0
2026-07-27,CMP009,search_content,Search and explainer content,1359,104,16,11,5,1,0,2457.43,0,4
2026-07-27,CMP010,campus_ambassador,Campus ambassadors,608,53,10,8,3,1,0,1452.22,1,3
2026-07-27,CMP010,partner_webinar,Partner webinars,591,74,21,17,8,4,2,2083.07,0,0
2026-07-27,CMP010,referral,Student referral loops,526,52,10,7,3,1,0,812.78,3,2
2026-07-27,CMP010,creator_content,Creator content,393,23,4,3,1,0,0,577.54,0,0
2026-07-27,CMP010,paid_social,Paid social,539,27,6,5,2,1,0,1126.35,2,0
2026-07-27,CMP010,search_content,Search and explainer content,465,36,8,5,2,1,0,1029.63,0,0
2026-07-27,CMP011,campus_ambassador,Campus ambassadors,912,80,27,23,14,6,3,1538.8,0,1
2026-07-27,CMP011,partner_webinar,Partner webinars,1406,179,48,41,27,11,6,6591.88,1,0
2026-07-27,CMP011,referral,Student referral loops,1420,144,56,43,27,12,8,2859.82,0,0
2026-07-27,CMP011,creator_content,Creator content,1498,91,26,22,14,6,3,2803.68,0,1
2026-07-27,CMP011,paid_social,Paid social,1636,84,26,19,10,5,2,3224.59,5,0
2026-07-27,CMP011,search_content,Search and explainer content,1493,119,30,22,11,5,2,3076.87,0,0
2026-07-27,CMP012,campus_ambassador,Campus ambassadors,589,48,12,9,5,2,1,855.33,6,6
2026-07-27,CMP012,partner_webinar,Partner webinars,433,51,16,13,8,3,1,1634.95,4,0
2026-07-27,CMP012,referral,Student referral loops,833,78,15,11,6,2,1,1142.93,0,0
2026-07-27,CMP012,creator_content,Creator content,483,27,8,6,3,1,0,886.36,1,1
2026-07-27,CMP012,paid_social,Paid social,637,30,8,6,3,1,0,1038.34,0,0
2026-07-27,CMP012,search_content,Search and explainer content,771,57,16,13,7,3,1,1250.23,0,2
2026-07-27,CMP013,campus_ambassador,Campus ambassadors,625,62,19,14,8,4,2,1308.97,0,0
2026-07-27,CMP013,partner_webinar,Partner webinars,796,114,33,24,13,8,5,4250.64,0,2
2026-07-27,CMP013,referral,Student referral loops,704,80,30,22,12,6,4,1231.67,2,2
2026-07-27,CMP013,creator_content,Creator content,629,43,14,10,5,3,1,1679.82,4,0
2026-07-27,CMP013,paid_social,Paid social,978,57,20,14,8,3,1,3143.37,6,4
2026-07-27,CMP013,search_content,Search and explainer content,582,52,15,11,5,3,1,1152.77,5,3
2026-07-27,CMP014,campus_ambassador,Campus ambassadors,1173,108,24,20,13,7,4,2910.37,5,0
2026-07-27,CMP014,partner_webinar,Partner webinars,1115,148,34,26,15,7,4,6261.08,0,0
2026-07-27,CMP014,referral,Student referral loops,904,95,21,15,9,5,3,1745.03,6,0
2026-07-27,CMP014,creator_content,Creator content,1960,125,28,22,14,8,3,3127.74,0,0
2026-07-27,CMP014,paid_social,Paid social,2092,113,26,20,12,6,2,6630.71,0,0
2026-07-27,CMP014,search_content,Search and explainer content,936,78,18,13,7,3,1,2024.54,1,0
2026-07-27,CMP015,campus_ambassador,Campus ambassadors,516,42,6,4,2,0,0,702.25,0,1
2026-07-27,CMP015,partner_webinar,Partner webinars,969,115,20,15,8,3,1,3578.04,0,0
2026-07-27,CMP015,referral,Student referral loops,483,45,7,5,2,1,0,690.54,0,0
2026-07-27,CMP015,creator_content,Creator content,672,38,9,7,3,1,0,857.74,4,0
2026-07-27,CMP015,paid_social,Paid social,416,20,2,1,0,0,0,716.47,4,0
2026-07-27,CMP015,search_content,Search and explainer content,1019,76,16,12,6,3,1,1494.33,0,2
2026-07-27,CMP016,campus_ambassador,Campus ambassadors,675,60,10,7,3,1,0,1271.21,0,1
2026-07-27,CMP016,partner_webinar,Partner webinars,1078,139,25,19,8,3,2,4200.67,2,5
2026-07-27,CMP016,referral,Student referral loops,742,76,18,14,6,2,1,1195.24,0,3
2026-07-27,CMP016,creator_content,Creator content,698,43,11,9,4,1,0,1247.53,0,1
2026-07-27,CMP016,paid_social,Paid social,972,51,11,8,3,1,0,1835.64,0,1
2026-07-27,CMP016,search_content,Search and explainer content,859,69,18,13,5,1,0,1897.65,0,3
2026-07-27,CMP017,campus_ambassador,Campus ambassadors,1701,156,51,42,26,11,6,3453.24,1,0
2026-07-27,CMP017,partner_webinar,Partner webinars,1965,259,64,47,31,14,9,10658.84,3,0
2026-07-27,CMP017,referral,Student referral loops,1365,143,34,28,17,6,4,2196.86,4,0
2026-07-27,CMP017,creator_content,Creator content,2015,128,38,32,21,9,4,3595.6,4,4
2026-07-27,CMP017,paid_social,Paid social,1210,65,15,13,8,3,1,2766.92,2,0
2026-07-27,CMP017,search_content,Search and explainer content,2727,227,50,40,28,14,8,4915.67,0,0
2026-07-27,CMP018,campus_ambassador,Campus ambassadors,651,59,12,8,4,1,0,943.72,1,2
2026-07-27,CMP018,partner_webinar,Partner webinars,432,56,8,6,3,1,0,1978.17,0,2
2026-07-27,CMP018,referral,Student referral loops,388,40,9,6,3,1,0,604.53,1,0
2026-07-27,CMP018,creator_content,Creator content,484,30,6,4,2,0,0,867.05,0,1
2026-07-27,CMP018,paid_social,Paid social,588,31,6,5,3,1,0,1274.63,0,0
2026-07-27,CMP018,search_content,Search and explainer content,479,39,6,4,2,0,0,650.86,0,3
2026-07-27,CMP019,campus_ambassador,Campus ambassadors,1813,166,42,30,17,6,3,2162.57,7,0
2026-07-27,CMP019,partner_webinar,Partner webinars,1124,148,37,28,15,5,3,4371.68,0,0
2026-07-27,CMP019,referral,Student referral loops,718,75,13,9,4,1,0,1140.88,0,2
2026-07-27,CMP019,creator_content,Creator content,1195,75,17,14,8,3,1,1518.7,0,1
2026-07-27,CMP019,paid_social,Paid social,2080,111,25,18,9,3,1,3439.67,0,0
2026-07-27,CMP019,search_content,Search and explainer content,1658,137,38,31,18,7,4,2860.35,5,1
2026-07-27,CMP020,campus_ambassador,Campus ambassadors,556,52,12,10,4,2,1,995.56,1,5
2026-07-27,CMP020,partner_webinar,Partner webinars,803,109,27,19,11,6,3,3023.91,4,10
2026-07-27,CMP020,referral,Student referral loops,586,63,18,13,6,3,2,953.63,0,0
2026-07-27,CMP020,creator_content,Creator content,1432,94,20,17,8,5,2,1925.71,0,0
2026-07-27,CMP020,paid_social,Paid social,978,54,11,8,4,2,0,2450.0,0,4
2026-07-27,CMP020,search_content,Search and explainer content,924,79,14,10,5,3,1,1996.57,0,1
2026-07-27,CMP021,campus_ambassador,Campus ambassadors,785,62,14,10,5,1,0,1456.48,0,4
2026-07-27,CMP021,partner_webinar,Partner webinars,729,82,17,13,6,2,1,2458.65,7,2
2026-07-27,CMP021,referral,Student referral loops,1269,114,27,22,11,4,2,1613.64,2,5
2026-07-27,CMP021,creator_content,Creator content,542,29,5,3,1,0,0,881.95,0,0
2026-07-27,CMP021,paid_social,Paid social,1014,47,12,8,4,1,0,2417.25,4,0
2026-07-27,CMP021,search_content,Search and explainer content,780,55,14,10,5,2,1,1249.98,1,0
2026-07-27,CMP022,campus_ambassador,Campus ambassadors,779,68,9,6,3,0,0,1090.57,3,1
2026-07-27,CMP022,partner_webinar,Partner webinars,1627,205,26,22,11,4,2,5115.58,0,0
2026-07-27,CMP022,referral,Student referral loops,1062,106,15,11,6,1,0,1127.25,0,0
2026-07-27,CMP022,creator_content,Creator content,590,35,6,5,2,0,0,894.53,0,7
2026-07-27,CMP022,paid_social,Paid social,462,23,3,2,1,0,0,589.01,0,0
2026-07-27,CMP022,search_content,Search and explainer content,1300,103,16,13,7,2,1,1728.43,3,0
2026-07-27,CMP023,campus_ambassador,Campus ambassadors,877,84,26,22,10,4,2,1309.31,2,0
2026-07-27,CMP023,partner_webinar,Partner webinars,623,86,22,16,8,4,2,2617.2,1,0
2026-07-27,CMP023,referral,Student referral loops,474,52,10,8,4,1,0,943.3,3,0
2026-07-27,CMP023,creator_content,Creator content,562,37,8,6,3,1,0,1018.86,0,0
2026-07-27,CMP023,paid_social,Paid social,1332,75,17,14,8,4,1,3395.77,4,0
2026-07-27,CMP023,search_content,Search and explainer content,737,64,14,12,6,3,1,1784.27,2,0
2026-07-27,CMP024,campus_ambassador,Campus ambassadors,1114,101,20,17,10,3,1,2267.92,0,0
2026-07-27,CMP024,partner_webinar,Partner webinars,1757,229,59,45,23,10,6,6657.47,0,4
2026-07-27,CMP024,referral,Student referral loops,1819,189,42,31,16,7,4,3455.86,6,1
2026-07-27,CMP024,creator_content,Creator content,974,61,13,10,5,2,1,1587.17,1,0
2026-07-27,CMP024,paid_social,Paid social,2037,108,26,21,10,4,1,4328.85,0,1
2026-07-27,CMP024,search_content,Search and explainer content,782,64,12,9,4,1,0,1413.16,5,4
2026-07-27,CMP025,campus_ambassador,Campus ambassadors,1319,126,34,29,16,7,3,2944.45,1,3
2026-07-27,CMP025,partner_webinar,Partner webinars,1300,179,54,40,22,12,8,6951.47,7,0
2026-07-27,CMP025,referral,Student referral loops,535,58,22,15,7,4,3,1361.54,5,0
2026-07-27,CMP025,creator_content,Creator content,644,42,16,12,6,2,0,1381.37,0,5
2026-07-27,CMP025,paid_social,Paid social,959,53,16,12,6,3,1,2303.5,2,2
2026-07-27,CMP025,search_content,Search and explainer content,885,76,20,14,6,2,1,2023.44,0,3
2026-07-27,CMP026,campus_ambassador,Campus ambassadors,2515,207,49,35,16,8,5,4368.18,0,0
2026-07-27,CMP026,partner_webinar,Partner webinars,2009,239,45,33,16,8,5,9223.7,6,4
2026-07-27,CMP026,referral,Student referral loops,1863,176,37,31,16,7,5,3748.03,3,0
2026-07-27,CMP026,creator_content,Creator content,2628,150,26,19,10,4,2,5346.36,0,0
2026-07-27,CMP026,paid_social,Paid social,1115,54,13,11,5,2,1,2765.72,0,0
2026-07-27,CMP026,search_content,Search and explainer content,1563,117,25,20,9,4,2,3630.12,0,0
2026-07-27,CMP027,campus_ambassador,Campus ambassadors,638,53,17,14,7,3,1,887.4,0,0
2026-07-27,CMP027,partner_webinar,Partner webinars,1512,182,54,39,19,10,6,4735.13,2,3
2026-07-27,CMP027,referral,Student referral loops,681,65,22,16,8,3,1,995.47,3,0
2026-07-27,CMP027,creator_content,Creator content,729,42,12,10,5,2,1,990.73,1,0
2026-07-27,CMP027,paid_social,Paid social,708,34,7,5,2,0,0,1075.05,4,1
2026-07-27,CMP027,search_content,Search and explainer content,542,41,13,11,5,2,1,1069.54,0,4
2026-07-27,CMP028,campus_ambassador,Campus ambassadors,552,44,13,11,6,2,1,798.63,0,0
2026-07-27,CMP028,partner_webinar,Partner webinars,241,27,8,6,3,1,0,896.26,2,2
2026-07-27,CMP028,referral,Student referral loops,732,67,19,16,9,4,2,1242.06,0,0
2026-07-27,CMP028,creator_content,Creator content,382,21,6,5,2,0,0,554.86,2,0
2026-07-27,CMP028,paid_social,Paid social,810,37,13,10,5,2,1,1541.36,0,0
2026-07-27,CMP028,search_content,Search and explainer content,832,60,17,13,7,3,1,1872.33,0,1
2026-07-27,CMP029,campus_ambassador,Campus ambassadors,2579,235,59,43,23,11,6,5726.03,0,2
2026-07-27,CMP029,partner_webinar,Partner webinars,1312,172,63,46,24,9,6,6042.88,8,0
2026-07-27,CMP029,referral,Student referral loops,2379,248,67,50,24,12,8,4620.09,0,0
2026-07-27,CMP029,creator_content,Creator content,1988,125,35,27,16,6,2,3860.95,0,6
2026-07-27,CMP029,paid_social,Paid social,1526,81,21,16,9,4,2,2977.68,0,1
2026-07-27,CMP029,search_content,Search and explainer content,2041,168,50,43,24,9,5,5097.56,0,0
2026-07-27,CMP030,campus_ambassador,Campus ambassadors,480,42,7,5,2,1,0,924.5,3,0
2026-07-27,CMP030,partner_webinar,Partner webinars,452,57,14,12,6,3,2,2980.96,0,3
2026-07-27,CMP030,referral,Student referral loops,624,63,15,11,5,2,1,1323.39,3,5
2026-07-27,CMP030,creator_content,Creator content,592,36,6,4,1,0,0,1505.36,0,0
2026-07-27,CMP030,paid_social,Paid social,539,28,6,4,1,0,0,1972.52,0,0
2026-07-27,CMP030,search_content,Search and explainer content,413,33,6,5,2,1,0,1202.19,0,1
2026-07-27,CMP031,campus_ambassador,Campus ambassadors,1100,102,24,19,12,5,2,1911.2,0,0
2026-07-27,CMP031,partner_webinar,Partner webinars,904,120,41,33,18,9,5,4584.22,6,0
2026-07-27,CMP031,referral,Student referral loops,529,56,13,10,6,3,2,965.0,0,2
2026-07-27,CMP031,creator_content,Creator content,962,61,20,15,9,4,1,1969.91,0,2
2026-07-27,CMP031,paid_social,Paid social,1428,77,24,18,9,4,2,3673.53,0,0
2026-07-27,CMP031,search_content,Search and explainer content,853,71,20,14,8,5,2,1923.86,0,3
2026-07-27,CMP032,campus_ambassador,Campus ambassadors,797,77,22,16,9,5,2,1121.98,6,0
2026-07-27,CMP032,partner_webinar,Partner webinars,1059,148,54,44,24,16,10,4054.38,0,5
2026-07-27,CMP032,referral,Student referral loops,1003,112,28,20,9,4,2,1995.65,1,0
2026-07-27,CMP032,creator_content,Creator content,1176,79,21,15,8,5,2,1537.4,0,0
2026-07-27,CMP032,paid_social,Paid social,998,57,16,12,7,3,1,1862.06,0,0
2026-07-27,CMP032,search_content,Search and explainer content,1520,134,48,40,23,13,8,3408.1,0,0
2026-08-03,CMP001,campus_ambassador,Campus ambassadors,812,74,12,9,5,2,1,1357.67,8,0
2026-08-03,CMP001,partner_webinar,Partner webinars,1123,148,31,25,13,6,3,3500.34,0,1
2026-08-03,CMP001,referral,Student referral loops,804,84,17,14,7,3,2,1257.77,0,4
2026-08-03,CMP001,creator_content,Creator content,1253,79,19,16,8,3,1,2272.76,3,0
2026-08-03,CMP001,paid_social,Paid social,1041,56,10,7,4,2,0,2744.25,4,2
2026-08-03,CMP001,search_content,Search and explainer content,1179,98,25,18,11,5,2,2028.56,0,0
2026-08-03,CMP002,campus_ambassador,Campus ambassadors,1814,166,27,20,12,5,3,2949.01,0,3
2026-08-03,CMP002,partner_webinar,Partner webinars,1585,208,36,26,16,7,4,5476.45,0,0
2026-08-03,CMP002,referral,Student referral loops,972,102,17,12,6,2,1,1611.31,0,2
2026-08-03,CMP002,creator_content,Creator content,2550,161,26,21,10,4,2,4725.27,2,3
2026-08-03,CMP002,paid_social,Paid social,1876,100,25,19,11,5,2,3085.74,2,3
2026-08-03,CMP002,search_content,Search and explainer content,2887,239,51,44,26,10,6,4375.68,0,0
2026-08-03,CMP003,campus_ambassador,Campus ambassadors,165,14,2,1,0,0,0,230.6,5,0
2026-08-03,CMP003,partner_webinar,Partner webinars,346,43,6,4,1,0,0,1261.76,2,2
2026-08-03,CMP003,referral,Student referral loops,408,40,6,5,2,0,0,488.15,0,0
2026-08-03,CMP003,creator_content,Creator content,218,13,1,0,0,0,0,327.82,0,0
2026-08-03,CMP003,paid_social,Paid social,366,18,2,1,0,0,0,571.18,0,0
2026-08-03,CMP003,search_content,Search and explainer content,191,14,2,1,0,0,0,273.41,2,1
2026-08-03,CMP004,campus_ambassador,Campus ambassadors,417,33,4,3,1,0,0,727.76,1,0
2026-08-03,CMP004,partner_webinar,Partner webinars,509,58,9,6,2,0,0,1785.22,3,0
2026-08-03,CMP004,referral,Student referral loops,272,25,4,3,1,0,0,440.95,2,3
2026-08-03,CMP004,creator_content,Creator content,456,25,5,3,1,0,0,700.58,2,0
2026-08-03,CMP004,paid_social,Paid social,535,25,3,2,0,0,0,830.67,0,0
2026-08-03,CMP004,search_content,Search and explainer content,363,26,3,2,0,0,0,441.62,0,0
2026-08-03,CMP005,campus_ambassador,Campus ambassadors,604,50,14,11,4,1,0,1154.92,0,3
2026-08-03,CMP005,partner_webinar,Partner webinars,913,110,26,21,10,4,2,3279.77,2,8
2026-08-03,CMP005,referral,Student referral loops,815,78,18,13,6,3,2,1857.51,0,1
2026-08-03,CMP005,creator_content,Creator content,438,25,6,4,2,0,0,914.68,1,0
2026-08-03,CMP005,paid_social,Paid social,706,34,8,6,3,1,0,1332.84,0,4
2026-08-03,CMP005,search_content,Search and explainer content,1179,89,21,15,7,3,1,2097.05,3,0
2026-08-03,CMP006,campus_ambassador,Campus ambassadors,597,50,10,8,3,1,0,1201.99,1,0
2026-08-03,CMP006,partner_webinar,Partner webinars,668,81,11,8,3,1,0,3424.52,1,3
2026-08-03,CMP006,referral,Student referral loops,646,62,14,12,5,2,1,1321.84,2,0
2026-08-03,CMP006,creator_content,Creator content,474,27,5,3,1,0,0,810.95,4,0
2026-08-03,CMP006,paid_social,Paid social,679,33,7,5,2,1,0,1291.22,0,2
2026-08-03,CMP006,search_content,Search and explainer content,590,45,9,7,3,1,0,1482.8,0,1
2026-08-03,CMP007,campus_ambassador,Campus ambassadors,999,93,22,19,8,3,1,1247.35,0,2
2026-08-03,CMP007,partner_webinar,Partner webinars,834,112,23,16,7,2,1,3528.54,0,1
2026-08-03,CMP007,referral,Student referral loops,1691,182,41,30,13,5,3,2297.67,6,1
2026-08-03,CMP007,creator_content,Creator content,785,51,9,7,2,0,0,1180.08,6,3
2026-08-03,CMP007,paid_social,Paid social,1270,70,11,9,3,1,0,1926.31,0,0
2026-08-03,CMP007,search_content,Search and explainer content,893,76,18,13,6,2,1,1843.43,4,0
2026-08-03,CMP008,campus_ambassador,Campus ambassadors,1179,104,30,21,10,5,2,2205.11,1,4
2026-08-03,CMP008,partner_webinar,Partner webinars,1053,133,27,22,12,8,4,5259.86,0,5
2026-08-03,CMP008,referral,Student referral loops,1715,173,45,35,17,10,7,3471.46,0,7
2026-08-03,CMP008,creator_content,Creator content,1702,104,35,29,13,7,3,3116.9,0,4
2026-08-03,CMP008,paid_social,Paid social,1654,85,18,13,6,3,1,3831.44,0,0
2026-08-03,CMP008,search_content,Search and explainer content,2007,160,47,39,20,9,5,3960.01,7,0
2026-08-03,CMP009,campus_ambassador,Campus ambassadors,896,76,11,9,5,1,0,1578.61,0,0
2026-08-03,CMP009,partner_webinar,Partner webinars,1192,145,19,16,9,2,1,3662.4,0,5
2026-08-03,CMP009,referral,Student referral loops,556,54,8,6,2,0,0,682.96,0,0
2026-08-03,CMP009,creator_content,Creator content,1274,74,8,5,2,0,0,1746.0,0,2
2026-08-03,CMP009,paid_social,Paid social,853,42,6,5,2,0,0,1545.95,0,0
2026-08-03,CMP009,search_content,Search and explainer content,1348,103,21,15,7,2,1,3032.58,7,2
2026-08-03,CMP010,campus_ambassador,Campus ambassadors,1049,91,21,17,7,3,1,2490.13,0,0
2026-08-03,CMP010,partner_webinar,Partner webinars,827,103,30,24,11,5,3,3873.37,0,0
2026-08-03,CMP010,referral,Student referral loops,724,72,13,10,4,1,0,1110.15,1,0
2026-08-03,CMP010,creator_content,Creator content,751,45,11,9,3,1,0,1533.64,0,0
2026-08-03,CMP010,paid_social,Paid social,394,20,5,4,1,0,0,1216.95,5,1
2026-08-03,CMP010,search_content,Search and explainer content,406,32,7,5,2,1,0,1054.13,5,1
2026-08-03,CMP011,campus_ambassador,Campus ambassadors,1349,119,28,21,12,5,2,3074.97,0,0
2026-08-03,CMP011,partner_webinar,Partner webinars,525,66,17,12,6,3,1,1859.21,3,0
2026-08-03,CMP011,referral,Student referral loops,1255,127,31,26,14,7,4,2676.61,2,3
2026-08-03,CMP011,creator_content,Creator content,1828,112,30,25,17,9,4,2744.0,0,0
2026-08-03,CMP011,paid_social,Paid social,592,30,11,8,4,2,0,1450.28,4,0
2026-08-03,CMP011,search_content,Search and explainer content,1202,96,32,24,14,7,3,2216.64,0,0
2026-08-03,CMP012,campus_ambassador,Campus ambassadors,517,42,12,9,5,2,1,700.73,4,0
2026-08-03,CMP012,partner_webinar,Partner webinars,739,87,26,21,12,5,3,3347.64,0,0
2026-08-03,CMP012,referral,Student referral loops,368,34,7,5,3,1,0,558.78,1,1
2026-08-03,CMP012,creator_content,Creator content,584,33,8,6,3,1,0,1146.82,3,0
2026-08-03,CMP012,paid_social,Paid social,658,31,8,6,4,2,1,1459.93,0,0
2026-08-03,CMP012,search_content,Search and explainer content,464,34,10,7,4,1,0,849.36,1,0
2026-08-03,CMP013,campus_ambassador,Campus ambassadors,450,45,10,8,4,2,1,1131.33,0,0
2026-08-03,CMP013,partner_webinar,Partner webinars,447,64,16,12,7,4,2,2768.66,0,5
2026-08-03,CMP013,referral,Student referral loops,758,86,31,22,12,5,3,1981.4,0,0
2026-08-03,CMP013,creator_content,Creator content,514,35,12,9,5,2,1,920.06,2,0
2026-08-03,CMP013,paid_social,Paid social,633,37,14,11,5,2,1,2076.54,4,0
2026-08-03,CMP013,search_content,Search and explainer content,393,35,13,10,5,3,1,1224.96,0,0
2026-08-03,CMP014,campus_ambassador,Campus ambassadors,1238,114,26,22,13,7,3,2340.76,10,0
2026-08-03,CMP014,partner_webinar,Partner webinars,1133,150,36,29,18,9,6,4758.18,3,0
2026-08-03,CMP014,referral,Student referral loops,1906,202,65,55,28,14,10,3561.95,1,1
2026-08-03,CMP014,creator_content,Creator content,2320,148,40,34,19,12,6,3945.95,3,0
2026-08-03,CMP014,paid_social,Paid social,1126,61,18,13,6,3,1,2913.4,0,0
2026-08-03,CMP014,search_content,Search and explainer content,2248,188,50,37,19,9,5,5688.53,6,0
2026-08-03,CMP015,campus_ambassador,Campus ambassadors,711,58,12,8,3,1,0,1204.62,1,0
2026-08-03,CMP015,partner_webinar,Partner webinars,870,103,22,17,8,3,1,2524.05,0,0
2026-08-03,CMP015,referral,Student referral loops,605,57,13,10,4,1,0,991.53,1,0
2026-08-03,CMP015,creator_content,Creator content,745,42,6,4,2,1,0,1061.32,5,0
2026-08-03,CMP015,paid_social,Paid social,781,37,8,6,3,1,0,1114.65,4,2
2026-08-03,CMP015,search_content,Search and explainer content,673,50,7,5,2,0,0,980.64,0,4
2026-08-03,CMP016,campus_ambassador,Campus ambassadors,713,63,17,13,6,2,1,1418.05,10,6
2026-08-03,CMP016,partner_webinar,Partner webinars,540,69,18,14,5,2,1,1899.26,0,3
2026-08-03,CMP016,referral,Student referral loops,433,44,8,7,3,1,0,825.54,0,1
2026-08-03,CMP016,creator_content,Creator content,675,42,8,6,2,0,0,1544.01,0,7
2026-08-03,CMP016,paid_social,Paid social,982,51,14,10,5,1,0,2861.45,0,3
2026-08-03,CMP016,search_content,Search and explainer content,784,63,12,9,4,1,0,2022.77,0,0
2026-08-03,CMP017,campus_ambassador,Campus ambassadors,2094,192,64,50,29,12,7,4980.97,4,0
2026-08-03,CMP017,partner_webinar,Partner webinars,1855,245,50,40,22,10,6,8101.71,5,0
2026-08-03,CMP017,referral,Student referral loops,1034,108,34,28,16,8,5,2250.28,5,0
2026-08-03,CMP017,creator_content,Creator content,1368,87,21,16,11,5,2,2298.39,0,0
2026-08-03,CMP017,paid_social,Paid social,1775,95,26,18,11,5,2,5225.39,4,0
2026-08-03,CMP017,search_content,Search and explainer content,1036,86,25,18,9,3,1,2296.64,9,0
2026-08-03,CMP018,campus_ambassador,Campus ambassadors,370,33,5,4,2,0,0,520.66,0,0
2026-08-03,CMP018,partner_webinar,Partner webinars,466,61,11,8,4,1,0,2061.06,4,0
2026-08-03,CMP018,referral,Student referral loops,557,58,9,7,3,1,0,841.02,0,2
2026-08-03,CMP018,creator_content,Creator content,405,25,5,4,2,0,0,543.73,0,0
2026-08-03,CMP018,paid_social,Paid social,517,27,6,5,2,0,0,1216.29,6,2
2026-08-03,CMP018,search_content,Search and explainer content,419,34,6,4,2,0,0,861.48,0,1
2026-08-03,CMP019,campus_ambassador,Campus ambassadors,1772,162,27,20,11,5,2,2996.48,1,0
2026-08-03,CMP019,partner_webinar,Partner webinars,1487,196,31,26,12,5,3,4772.17,8,4
2026-08-03,CMP019,referral,Student referral loops,1835,192,47,39,24,10,7,2317.3,4,1
2026-08-03,CMP019,creator_content,Creator content,1656,105,26,18,9,4,2,2042.59,8,0
2026-08-03,CMP019,paid_social,Paid social,1720,92,18,12,7,2,0,3090.7,0,0
2026-08-03,CMP019,search_content,Search and explainer content,1839,152,25,18,9,3,1,3183.19,7,0
2026-08-03,CMP020,campus_ambassador,Campus ambassadors,969,91,23,17,8,4,2,1739.48,3,0
2026-08-03,CMP020,partner_webinar,Partner webinars,1063,144,35,29,13,7,4,3401.23,0,3
2026-08-03,CMP020,referral,Student referral loops,1786,193,48,40,22,11,7,2630.42,0,3
2026-08-03,CMP020,creator_content,Creator content,1355,88,21,15,7,3,1,2123.7,5,0
2026-08-03,CMP020,paid_social,Paid social,1081,60,13,11,5,2,0,2485.5,0,2
2026-08-03,CMP020,search_content,Search and explainer content,821,70,13,9,4,1,0,1267.62,0,0
2026-08-03,CMP021,campus_ambassador,Campus ambassadors,983,77,23,16,8,3,1,1933.72,0,0
2026-08-03,CMP021,partner_webinar,Partner webinars,1176,133,43,33,17,7,4,3706.62,0,1
2026-08-03,CMP021,referral,Student referral loops,700,63,16,13,6,2,1,1232.88,0,2
